name,market,funding_total_usd,status,country_code,region,funding_rounds,founded_at,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,first_fund_year,years_between
Access UK, Finance ,80157014.0,success,GBR,Essex,0,2011-03-30,2011,2011-03-30,2011-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80157014.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
AccessPay, Finance ,0.0,success,GBR,London,0,2012-02-01,2012,2014-05-01,2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2
Accumuli Security, Software ,8033458.0,success,GBR,London,0,1996-01-01,1996,2010-11-01,2010-11-01,0.0,8033458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,14
AccuNostics, Health Care ,6321095.0,success,GBR,GBR - Other,0,2008-01-01,2008,2011-09-15,2011-09-15,0.0,6321095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,3
AccurIC, Hardware + Software ,329695.0,success,GBR,Worcester,0,2011-01-01,2011,2012-08-20,2012-08-20,0.0,0.0,0.0,329695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1
AcEmpire, Real Estate ,0.0,success,GBR,Preston,0,2014-01-01,2014,2014-07-23,2014-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
Aceris 3D Inspection, Semiconductors ,4880000.0,fail,CAN,Montreal,0,2000-01-01,2000,2007-05-30,2007-05-30,0.0,4880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,7
Acetec Semiconductor, Semiconductors ,4294788.0,success,CHN,Beijing,1,2013-08-01,2013,2013-08-01,2013-08-01,0.0,4294788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294788.0,0.0,0.0,0.0,2013,0
ACHICA, Travel ,13274403.0,success,GBR,London,0,2010-02-01,2010,2010-05-01,2014-01-01,0.0,0.0,0.0,13274403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Achilles Group, Enterprise Software ,2500000.0,success,GBR,London,1,1990-01-01,1990,2008-01-09,2008-01-09,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,2008,18
Aconite Technology, Software ,592000.0,success,GBR,London,0,2000-01-01,2000,2006-01-17,2006-01-17,0.0,592000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,6
Acorn International, Advertising ,43000000.0,success,CHN,Shanghai,1,2006-01-01,2006,2006-01-01,2007-04-01,0.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000000.0,0.0,0.0,0.0,2006,0
Acoustic Sensing Technology, Clean Technology ,976865.0,success,GBR,Daresbury,0,2012-01-01,2012,2013-03-09,2013-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976865.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
Acqua Telecom Ltd, Networking ,808211.0,success,GBR,London,0,2013-06-05,2013,2013-10-28,2013-10-28,808211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Acquisio, Advertising Platforms ,12100000.0,success,CAN,Brossard,1,2003-01-01,2003,2011-08-16,2014-01-30,0.0,12100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12100000.0,0.0,0.0,2011,8
ACS Clothing, E-Commerce ,12879637.0,success,GBR,Glasgow,0,1997-01-01,1997,2014-03-02,2014-03-02,0.0,12879637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,17
Actionsoft, Enterprise Software ,1604278.0,success,CHN,Beijing,1,2012-12-01,2012,2012-12-01,2012-12-01,0.0,1604278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604278.0,0.0,0.0,0.0,2012,0
ActionTax.ca, Finance ,250000.0,success,CAN,AB - Other,0,2010-02-01,2010,2014-01-04,2014-01-04,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,4
activ8 Intelligence, Software ,2310008.0,success,GBR,GBR - Other,0,2005-01-01,2005,2007-03-06,2013-03-29,2310008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,2
Active Media, Advertising ,11500000.0,success,CHN,CHN - Other,2,2005-01-01,2005,2005-01-01,2008-05-01,0.0,11500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,10000000.0,0.0,2005,0
Activiomics, Biotechnology ,805000.0,success,GBR,London,0,2011-03-15,2011,2011-03-15,2011-03-15,0.0,805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Actix, Mobile ,0.0,success,GBR,London,0,1981-01-01,1981,2005-03-02,2005-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,24
Actual Experience, Software ,6061005.0,success,GBR,Bath,0,2009-01-01,2009,2013-11-20,2013-11-20,0.0,0.0,0.0,6061005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4
Acturis, Software ,0.0,success,GBR,London,0,2000-01-01,2000,2010-06-28,2010-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,10
Acuitas Medical, Health Care ,1067275.0,success,GBR,GBR - Other,0,2010-07-22,2010,2010-07-22,2011-06-22,0.0,0.0,0.0,1067275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Acunu, Software ,10563501.0,success,GBR,London,1,2009-05-01,2009,2009-07-01,2012-09-19,1317075.0,3415207.0,0.0,5831219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415207.0,0.0,0.0,0.0,2009,0
Ad Venture, Advertising ,99234.0,success,GBR,London,0,2013-12-12,2013,2014-01-01,2014-01-01,99234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Ad.IQ,,7706593.0,success,GBR,London,0,2006-03-06,2006,2006-03-06,2010-07-27,0.0,6341698.0,0.0,1364895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,0
Adapt, Enterprise Software ,46168126.0,success,GBR,London,0,2011-10-04,2011,2011-10-04,2011-10-04,0.0,46168126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Adaptimmune, Biotechnology ,107500000.0,success,GBR,Oxton,1,2008-01-01,2008,2014-03-26,2014-09-25,0.0,104000000.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,104000000.0,0.0,0.0,0.0,2014,6
Adaptis Solutions, Software ,777729.0,success,GBR,Liverpool,0,2012-06-25,2012,2012-06-25,2012-06-25,0.0,777729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Adbrain, Mobile ,9000000.0,success,GBR,London,1,2012-01-01,2012,2013-07-15,2014-03-11,1500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,2013,1
ADCentricity, Location Based Services ,2940000.0,success,CAN,Toronto,1,2007-03-01,2007,2008-06-11,2008-06-11,0.0,2940000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940000.0,0.0,0.0,0.0,2008,1
AdChina, Advertising ,10000000.0,success,CHN,Shanghai,1,2007-01-01,2007,2008-06-12,2011-03-01,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,2008,1
AddIn Social, Social Media ,54493.0,fail,CAN,Ottawa,0,2010-12-01,2010,2010-01-01,2011-04-15,0.0,0.0,0.0,0.0,0.0,0.0,54493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Adenyo, Mobile ,29758289.0,success,CAN,Toronto,0,2010-03-03,2010,2010-03-03,2010-07-13,0.0,29758289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Adfaces, Outdoors ,20118.0,success,GBR,GBR - Other,0,2010-01-01,2010,2012-02-26,2012-02-26,20118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2
adflyer, Computers ,0.0,success,GBR,Birmingham,0,2007-09-15,2007,2009-07-13,2009-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2
AdHack, Advertising ,81874.0,success,CAN,Vancouver,0,2008-03-10,2008,2009-01-01,2009-01-01,81874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1
Adjug, Internet ,6500000.0,success,GBR,London,1,2007-01-01,2007,2008-03-01,2008-03-01,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,0.0,0.0,2008,1
Adlibrium Inc, Social Media ,1500000.0,success,GBR,London,0,2011-01-01,2011,2011-07-01,2011-07-01,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
AdMaster, Advertising ,0.0,success,CHN,Shanghai,0,2010-12-01,2010,2010-12-01,2012-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Admedo Ltd, Sales and Marketing ,2540206.0,success,GBR,London,1,2012-01-01,2012,2013-02-25,2014-07-29,161779.0,2000000.0,0.0,378427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,2013,1
Admetric, Digital Signage ,0.0,success,CAN,Levis,0,2009-01-01,2009,2009-01-01,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0
Adpoints, Video ,3274546.0,success,GBR,London,1,2010-04-01,2010,2012-04-01,2013-06-01,0.0,3274546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274546.0,0.0,0.0,0.0,2012,2
Adsame, Advertising ,50000000.0,success,CHN,Shanghai,2,2011-02-01,2011,2011-02-01,2014-05-12,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,30000000.0,0.0,2011,0
AdsIt, Advertising ,5000000.0,success,CHN,Beijing,1,2007-11-29,2007,2007-11-29,2007-11-29,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,2007,0
Adsit Media Technology, Advertising ,7458702.0,success,CHN,Beijing,2,2007-11-01,2007,2007-11-01,2010-08-01,0.0,7458702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,2458702.0,0.0,0.0,2007,0
AdTaily.com, Startups ,314000.0,success,GBR,London,0,2008-01-01,2008,2009-07-08,2009-07-08,0.0,314000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1
AdTotum, Real Time ,49167.0,success,GBR,London,0,2009-01-01,2009,2011-08-01,2011-08-01,49167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,2
Advanced Northern Graphite Leaders, Clean Technology ,0.0,success,CAN,Sherwood Park,0,2012-12-01,2012,2013-03-10,2013-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
Advanced Oncotherapy, Health Care ,757625.0,success,GBR,London,0,2013-01-15,2013,2013-11-06,2013-11-06,0.0,0.0,0.0,757625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Adventi, Consulting ,2930000.0,fail,GBR,Bellshill,0,2005-07-24,2005,2005-07-24,2009-03-03,0.0,2930000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,0
Adventoris, Software ,909150.0,success,GBR,Huddersfield,0,2012-11-05,2012,2013-08-19,2013-08-19,909150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
AdviceScene Enterprises, Legal ,176988.0,success,CAN,Vancouver,0,2009-02-06,2009,2011-07-10,2011-07-10,0.0,0.0,0.0,0.0,0.0,0.0,176988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,2
Advision Media, Advertising ,103063800.0,success,CHN,Shanghai,1,2003-01-01,2003,2006-12-01,2013-10-01,0.0,103063800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,2006,3
Adwings, Advertising ,24997.0,fail,GBR,London,0,2011-01-01,2011,2011-05-01,2011-05-01,0.0,24997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Adwo Media Holdings, Advertising ,0.0,success,CHN,Beijing,0,2010-01-01,2010,2012-06-04,2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2
Adyoulike, Advertising Exchanges ,1908820.0,success,GBR,London,1,2011-04-01,2011,2011-04-01,2013-01-31,0.0,1626000.0,0.0,0.0,0.0,0.0,282820.0,0.0,0.0,0.0,0.0,1626000.0,0.0,0.0,0.0,2011,0
Adzuna, Classifieds ,2762201.0,success,GBR,London,1,2010-01-01,2010,2011-07-13,2013-04-01,478510.0,1514309.0,0.0,769382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514309.0,0.0,0.0,0.0,2011,1
AEA Technology, Clean Technology ,6500000.0,success,GBR,GBR - Other,1,2008-08-28,2008,2008-08-28,2008-08-28,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,0.0,0.0,0.0,2008,0
Aegis, Clean Technology ,21929020.0,success,CHN,Shanghai,3,2009-01-01,2009,2010-05-01,2012-06-01,0.0,21929020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,10000000.0,9429020.0,0.0,2010,1
Aegis Mobility, Mobile ,12256689.0,success,CAN,Burnaby,2,2006-01-01,2006,2010-06-18,2014-08-14,0.0,11256689.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1357263.0,3961469.0,0.0,0.0,2010,4
Aeonmed Medical Treatment, Health Care ,0.0,success,CHN,Beijing,0,2010-09-01,2010,2010-09-01,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Aepona, Web Hosting ,40000000.0,success,GBR,Belfast,2,1999-01-01,1999,2005-03-04,2010-06-30,0.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,20000000.0,0.0,2005,6
Aequus Pharmaceuticals, Pharmaceuticals ,4200000.0,success,CAN,Vancouver,0,2014-11-20,2014,2014-11-20,2014-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
Aeryon Labs, DOD/Military ,0.0,success,CAN,Toronto,0,2007-01-01,2007,2009-07-15,2009-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,2
Aesica Pharmaceuticals, Biotechnology ,0.0,success,GBR,Newcastle,0,2011-09-30,2011,2011-09-30,2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Affinity China, E-Commerce ,1300000.0,success,CHN,Shanghai,0,2010-01-01,2010,2011-09-07,2013-11-01,1100000.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1
Affinity Systems, Software ,151525.0,success,CAN,Toronto,0,2013-09-27,2013,2013-09-27,2013-09-27,151525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Affinity Tourism, Travel ,3341928.0,success,CHN,CHN - Other,1,1985-01-01,1985,2011-07-01,2011-07-01,0.0,3341928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341928.0,0.0,0.0,0.0,2011,26
AffinityClick, Blogging Platforms ,1073288.0,success,CAN,Gatineau,1,2009-07-01,2009,2009-06-01,2010-12-20,184711.0,888577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888577.0,0.0,0.0,0.0,2009,0
Affresol, Real Estate ,209104.0,success,GBR,Swansea,0,2007-01-01,2007,2013-06-12,2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209104.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,6
Afinity Life Sciences, Biotechnology ,1500000.0,success,CAN,Edmonton,0,2012-01-01,2012,2013-09-10,2013-09-10,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
Aftercad Software, SaaS ,1107000.0,success,CAN,Vancouver,1,2004-05-01,2004,2007-10-01,2007-10-01,0.0,1107000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107000.0,0.0,0.0,0.0,2007,3
Agendize, Chat ,3109450.0,success,CAN,Montreal,2,2003-01-01,2003,2006-04-03,2009-09-21,0.0,3109450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809450.0,1300000.0,0.0,0.0,2006,3
Agent Partner, Business Development ,0.0,success,CAN,Toronto,0,2013-01-31,2013,2013-01-21,2013-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
AGILE customer insight, Banking ,640000.0,success,GBR,London,0,2011-11-01,2011,2011-11-01,2011-11-01,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Agile Group, Software ,0.0,success,GBR,GBR - Other,0,2014-02-26,2014,2014-02-26,2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
Agile Systems, Hardware + Software ,7000000.0,success,CAN,Toronto,0,2005-05-12,2005,2005-05-12,2005-05-12,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,0
AgileJ Limited, Software ,100000.0,success,GBR,Surbiton,0,2006-06-01,2006,2006-06-01,2006-06-01,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,0
Agillic, Software ,0.0,success,GBR,London,0,2007-05-08,2007,2007-05-08,2007-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,0
AGLOGIC, Mobile ,2500000.0,success,CHN,Shenzhen,1,1995-02-22,1995,2008-10-10,2010-09-01,0.0,1500000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,2008,13
Agora Mobile, Software ,1000000.0,success,CAN,Moncton,0,2009-01-01,2009,2014-03-31,2014-03-31,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,5
Agrisoma Biosciences, Biotechnology ,2320000.0,success,CAN,Vancouver,0,2001-01-01,2001,2009-01-02,2014-09-26,0.0,2320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,8
Agrivi, Agriculture ,135000.0,success,GBR,London,0,2013-06-18,2013,2014-01-30,2014-01-30,135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Ai2 UK, Biotechnology ,3108469.0,success,GBR,Manchester,0,2005-01-01,2005,2010-01-29,2012-01-06,0.0,403000.0,0.0,2705469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,5
Aigou, Social Media ,20000000.0,success,CHN,Beijing,2,2005-04-20,2005,2009-03-01,2011-03-01,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,10000000.0,0.0,0.0,2009,4
Ailvxing net, Travel ,1163934.0,success,CHN,Beijing,1,2013-12-01,2013,2013-12-01,2014-01-01,0.0,1000000.0,0.0,0.0,0.0,0.0,163934.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,2013,0
AiMeiWei, Hospitality ,2000000.0,success,CHN,Shanghai,0,2013-06-19,2013,2013-06-19,2013-06-19,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Aimetis, Software ,5000000.0,success,CAN,Toronto,1,2001-01-01,2001,2010-03-04,2010-03-04,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,2010,9
Aipai, Photography ,44800000.0,success,CHN,Guangzhou,3,2007-04-01,2007,2007-04-01,2014-08-21,0.0,44800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,4800000.0,38000000.0,0.0,2007,0
Air Semiconductor, Semiconductors ,10000000.0,fail,GBR,Swindon,1,2006-05-15,2006,2006-04-11,2006-04-11,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,2006,0
Airborne Mobile, Mobile ,2500000.0,success,CAN,Montreal,2,2009-01-12,2009,2009-01-12,2009-04-27,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,500000.0,0.0,0.0,2009,0
Aircom, Software ,0.0,success,CHN,Beijing,0,2002-04-01,2002,2002-01-01,2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,0
Airex Energy, Biomass Power Generation ,3000000.0,success,CAN,Montreal,0,2014-06-10,2014,2014-06-10,2014-06-10,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
AirPOS, E-Commerce ,610131.0,success,GBR,Belfast,1,2009-05-05,2009,2009-09-02,2012-01-11,379147.0,230984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230984.0,0.0,0.0,0.0,2009,0
AirSense Wireless, Wireless ,2502038.0,success,GBR,London,1,2010-06-01,2010,2011-09-29,2011-09-29,0.0,2502038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502038.0,0.0,0.0,0.0,2011,1
Aislelabs, Analytics ,1500000.0,success,CAN,Toronto,0,2013-10-01,2013,2014-03-19,2014-03-19,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Akoha, Games ,1900000.0,success,CAN,Montreal,0,2006-12-01,2006,2008-04-28,2008-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,2
Alai, Software ,573000.0,success,GBR,Liverpool,0,2006-03-07,2006,2006-03-07,2006-03-07,0.0,573000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,0
Alaris Royalty, Finance ,105900000.0,success,CAN,Calgary,0,2013-07-16,2013,2013-07-16,2013-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Albert Medical Devices, Health Care ,2239966.0,success,GBR,Liverpool,2,2011-11-20,2011,2011-11-20,2014-04-08,0.0,2239966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483370.0,1424336.0,0.0,2011,0
Alchemy Pharmatech, Health Care ,621220.0,success,GBR,Daresbury,0,2012-06-11,2012,2012-06-11,2012-06-11,0.0,0.0,0.0,621220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Alchemy Pharmatech Ltd., Health Care ,81837.0,success,GBR,Lancashire,0,2011-08-08,2011,2011-08-08,2011-08-08,0.0,0.0,0.0,81837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Aldermore Bank plc,,60610057.0,success,GBR,Peterborough,0,2009-01-01,2009,2014-01-21,2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60610057.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,5
Alegro Health, Health and Wellness ,6171709.0,success,CAN,Toronto,0,2003-01-01,2003,2009-06-15,2009-06-15,0.0,6171709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,6
AlertMe, Clean Technology ,36781282.0,success,GBR,London,2,2006-04-01,2006,2009-06-11,2010-10-08,0.0,36781282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,23781282.0,0.0,0.0,2009,3
Alethia BioTherapeutics, Biotechnology ,13900000.0,success,CAN,Montreal,2,2002-01-01,2002,2010-09-07,2012-11-02,0.0,13900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200000.0,4700000.0,0.0,0.0,2010,8
ALEXANDALEXA, E-Commerce ,2316062.0,success,GBR,GBR - Other,1,2006-09-01,2006,2010-12-22,2010-12-22,0.0,2316062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316062.0,0.0,0.0,0.0,2010,4
Alfresco, Document Management ,64500000.0,success,GBR,London,3,2005-01-01,2005,2005-07-01,2014-08-21,0.0,64500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,8000000.0,9000000.0,45000000.0,2005,0
